id	title	title_source	title_url	ccodes	variants	matches
5058	Kosak Shamali, Tell (Syria)	Kima Database	http://data.geo-kima.org/Place/5058	SY	Kosak Shamali Site;Kosak Shamali, Tell;Tall Kosak Shamali;Tell Kosak Shamali	https://viaf.org/viaf/245846765
5059	Tor Faraj Cave (Jordan)	Kima Database	http://data.geo-kima.org/Place/5059	JO		https://viaf.org/viaf/315141072
5061	Mother Lode (Calif.)	Kima Database	http://data.geo-kima.org/Place/5061	US		https://viaf.org/viaf/315141478
5062	Former communist countries	Kima Database	http://data.geo-kima.org/Place/5062			https://viaf.org/viaf/315141411
5063	Torreparedones Site (Spain)	Kima Database	http://data.geo-kima.org/Place/5063	ES		https://viaf.org/viaf/315141294
5064	Kolomoki Mounds State Historic Park (Ga.)	Kima Database	http://data.geo-kima.org/Place/5064	US		https://viaf.org/viaf/246981362
5065	Bajo Hill Site (Belize)	Kima Database	http://data.geo-kima.org/Place/5065	BZ		https://viaf.org/viaf/315142018
5066	Rivas Site (Costa Rica)	Kima Database	http://data.geo-kima.org/Place/5066	CR		https://viaf.org/viaf/315142179
5067	Panteón de la Reina Site (Costa Rica)	Kima Database	http://data.geo-kima.org/Place/5067	CR		https://viaf.org/viaf/315142182
5068	Ulucak Mound (Turkey)	Kima Database	http://data.geo-kima.org/Place/5068	TR	Ulucak Höyük;Ulucak Mound	https://viaf.org/viaf/315142284
5069	Saint Francis River Valley (Mo. and Ark.)	Kima Database	http://data.geo-kima.org/Place/5069			https://viaf.org/viaf/315145531
5070	Lagar Velho Rockshelter (Portugal)	Kima Database	http://data.geo-kima.org/Place/5070	PT		https://viaf.org/viaf/315142488
5071	Lapedo Valley (Portugal)	Kima Database	http://data.geo-kima.org/Place/5071	PT		https://viaf.org/viaf/315142489
5078	Virginia, Northern	Kima Database	http://data.geo-kima.org/Place/5078		Virginia, Northern	https://viaf.org/viaf/315160422
5079	Kentucky, Northern	Kima Database	http://data.geo-kima.org/Place/5079		Kentucky, Northern	https://viaf.org/viaf/315160423
5080	Orleans, Island of (Québec)	Kima Database	http://data.geo-kima.org/Place/5080		Orleans, Island of	https://viaf.org/viaf/315150671
5082	World Trade Center Site (New York, N.Y.)	Kima Database	http://data.geo-kima.org/Place/5082	US		https://viaf.org/viaf/315148771
5083	England, Eastern	Kima Database	http://data.geo-kima.org/Place/5083		England, Eastern	https://viaf.org/viaf/315530691
5085	Castillejos de Pelegrina Site (Spain)	Kima Database	http://data.geo-kima.org/Place/5085	ES		https://viaf.org/viaf/315141805
5090	Babeldaob (Palau)	Kima Database	http://data.geo-kima.org/Place/5090	PW		https://viaf.org/viaf/315142318
5091	Uyuni, Salar de (Bolivia)	Kima Database	http://data.geo-kima.org/Place/5091		Uyuni, Salar de	https://viaf.org/viaf/242738161
5094	Islands of the Baltic	Kima Database	http://data.geo-kima.org/Place/5094			https://viaf.org/viaf/315141883
5095	Bar'am Site (Israel)	Kima Database	http://data.geo-kima.org/Place/5095	IL		https://viaf.org/viaf/315141341
5096	Marki Alonia Site (Cyprus)	Kima Database	http://data.geo-kima.org/Place/5096	CY		https://viaf.org/viaf/315141268
5097	Flint River Watershed (Tenn. and Ala.)	Kima Database	http://data.geo-kima.org/Place/5097			https://viaf.org/viaf/315145473
5099	Natal Bay (South Africa)	Kima Database	http://data.geo-kima.org/Place/5099	ZA		https://viaf.org/viaf/315141361
5100	Sola River Valley (Mexico)	Kima Database	http://data.geo-kima.org/Place/5100	MX		https://viaf.org/viaf/239211666
5102	Rosh Zayit Site (Israel)	Kima Database	http://data.geo-kima.org/Place/5102	IL		https://viaf.org/viaf/315141390
5103	Customs Line (India and Pakistan)	Kima Database	http://data.geo-kima.org/Place/5103			https://viaf.org/viaf/315145489
5104	Triangular Forum (Pompeii)	Kima Database	http://data.geo-kima.org/Place/5104			https://viaf.org/viaf/315141953
5107	Gesher Benot Ya'akov Site (Israel)	Kima Database	http://data.geo-kima.org/Place/5107	IL		https://viaf.org/viaf/315141580
5108	Samrāʼ Site (Jordan)	Kima Database	http://data.geo-kima.org/Place/5108	JO	Hirbat As Samra;Khirbat al Samrāʼ;Khirbet Es Samra	https://viaf.org/viaf/249400921
5110	Grande River Watershed (Peru)	Kima Database	http://data.geo-kima.org/Place/5110	PE		https://viaf.org/viaf/315141626
5111	Tianma-Qucun Site (China)	Kima Database	http://data.geo-kima.org/Place/5111	CN	Tianma Qucun Site	https://viaf.org/viaf/315141628
5112	Phourni Site (Greece)	Kima Database	http://data.geo-kima.org/Place/5112	GR		https://viaf.org/viaf/315141640
5114	Stilwell Road (Burma and India)	Kima Database	http://data.geo-kima.org/Place/5114			https://viaf.org/viaf/315145502
5115	Kerkeosiris (Extinct city)	Kima Database	http://data.geo-kima.org/Place/5115			https://viaf.org/viaf/315170335
5116	Mochlos Plain (Greece)	Kima Database	http://data.geo-kima.org/Place/5116	GR		https://viaf.org/viaf/315142331
5117	Melka Kunture Site (Ethiopia)	Kima Database	http://data.geo-kima.org/Place/5117	ET		https://viaf.org/viaf/315141676
5118	High Line (New York, N.Y.)	Kima Database	http://data.geo-kima.org/Place/5118	US		https://viaf.org/viaf/315161950
5119	Arjoune Site (Syria)	Kima Database	http://data.geo-kima.org/Place/5119	SY		https://viaf.org/viaf/315142196
5120	Umm Dims Site (Jordan)	Kima Database	http://data.geo-kima.org/Place/5120	JO		https://viaf.org/viaf/315142197
5121	Amarna, Tall (Syria)	Kima Database	http://data.geo-kima.org/Place/5121	SY	Amarna, Tall	https://viaf.org/viaf/315150689
5122	Narona (Extinct city)	Kima Database	http://data.geo-kima.org/Place/5122			https://viaf.org/viaf/234272338
5124	Wild Cane Cay Site (Belize)	Kima Database	http://data.geo-kima.org/Place/5124	BZ		https://viaf.org/viaf/315141758
5129	Zaporozhian Sich (Ukraine)	Kima Database	http://data.geo-kima.org/Place/5129	UA		https://viaf.org/viaf/315139150
5134	Oregon National Historic Trail	Kima Database	http://data.geo-kima.org/Place/5134		Oregon National Historic Trail;Oregon Trail	https://viaf.org/viaf/315139123
5135	Lao Pako Site (Laos)	Kima Database	http://data.geo-kima.org/Place/5135			https://viaf.org/viaf/315139104
5136	Undara Volcano (Qld.)	Kima Database	http://data.geo-kima.org/Place/5136	AU		https://viaf.org/viaf/315139184
5137	Donghui Mound (China)	Kima Database	http://data.geo-kima.org/Place/5137	CN	Donghui Mound;Donghui Shan;Donghuishan Site;Tung hui Mound;Tung hui shan;Tung-hui Mound;Tung-hui shan	https://viaf.org/viaf/315139185
5140	Sha'ar Hagolan Site (Israel)	Kima Database	http://data.geo-kima.org/Place/5140	IL	Shaʻar ha Golan Site	https://viaf.org/viaf/315139020
5141	Tarkhan Site (Egypt)	Kima Database	http://data.geo-kima.org/Place/5141	EG		https://viaf.org/viaf/315139021
5144	Hobcaw Barony (S.C.)	Kima Database	http://data.geo-kima.org/Place/5144	US		https://viaf.org/viaf/315528590
5145	Poggio Gramignano Site (Italy)	Kima Database	http://data.geo-kima.org/Place/5145	IT		https://viaf.org/viaf/315139129
5146	Little Sparta (Dunsyre, Scotland)	Kima Database	http://data.geo-kima.org/Place/5146			https://viaf.org/viaf/315160888
5148	Dur Site (United Arab Emirates)	Kima Database	http://data.geo-kima.org/Place/5148	AE	Ed Dur Site	https://viaf.org/viaf/315139192
5151	Developed countries	Kima Database	http://data.geo-kima.org/Place/5151			https://viaf.org/viaf/315140288
5152	Kinneret, Lake, Watershed (Israel)	Kima Database	http://data.geo-kima.org/Place/5152	IL	Kinneret, Lake, Watershed	https://viaf.org/viaf/315161122
5154	Arctic Coast (Alaska)	Kima Database	http://data.geo-kima.org/Place/5154	US		https://viaf.org/viaf/315138947
5156	Appleton-Whittell Research Ranch Sanctuary (Ariz.)	Kima Database	http://data.geo-kima.org/Place/5156	US	Appleton Whittell Research Ranch;Appleton Whittell Research Ranch Sanctuary;Appleton-Whittell Research Ranch;Appleton-Whittell Research Ranch Sanctuary	https://viaf.org/viaf/315138941
5157	Florida Site (Quito, Ecuador)	Kima Database	http://data.geo-kima.org/Place/5157	EC		https://viaf.org/viaf/315147979
5161	Tenta Site (Cyprus)	Kima Database	http://data.geo-kima.org/Place/5161	CY		https://viaf.org/viaf/315138759
5163	Local Group (Astronomy)	Kima Database	http://data.geo-kima.org/Place/5163			https://viaf.org/viaf/315138781
5164	Ekalte (Extinct city)	Kima Database	http://data.geo-kima.org/Place/5164			https://viaf.org/viaf/315170278
5165	Nong Nor Site (Thailand)	Kima Database	http://data.geo-kima.org/Place/5165	TH		https://viaf.org/viaf/315138796
5167	Dun Vulan (Scotland)	Kima Database	http://data.geo-kima.org/Place/5167	GB		https://viaf.org/viaf/315138834
5169	Aetokremnos Site (Cyprus)	Kima Database	http://data.geo-kima.org/Place/5169	CY		https://viaf.org/viaf/315138880
5170	Nigeria, Western	Kima Database	http://data.geo-kima.org/Place/5170		Nigeria, Western	https://viaf.org/viaf/315160415
5172	Maisières Site (Belgium)	Kima Database	http://data.geo-kima.org/Place/5172	BE	Maisières Canal Site	https://viaf.org/viaf/315139224
5173	Upper Murray Region (N.S.W. and Vic.)	Kima Database	http://data.geo-kima.org/Place/5173	AU		https://viaf.org/viaf/315145340
5175	Oil Creek Valley (Crawford County and Venango County, Pa.)	Kima Database	http://data.geo-kima.org/Place/5175	US		https://viaf.org/viaf/315150307
5177	Ryōanji Teien (Kyoto, Japan)	Kima Database	http://data.geo-kima.org/Place/5177	JP	Ryōanji Teien;Ryūanji Teien;Toranoko watashi;Toranoko watashi no niwa	https://viaf.org/viaf/123609387
5178	Heldenplatz (Vienna, Austria)	Kima Database	http://data.geo-kima.org/Place/5178	AT		https://viaf.org/viaf/315147987
5179	Mas Castellar Site (Pontós, Spain)	Kima Database	http://data.geo-kima.org/Place/5179	ES		https://viaf.org/viaf/315148010
5180	Ghasīl, Tall al- (Lebanon)	Kima Database	http://data.geo-kima.org/Place/5180	LB	Ghasīl, Tall al-;Tall al Ghasīl;Tall al-Ghasīl;Tell el Ghassil;Tell el-Ghassil	https://viaf.org/viaf/249392472
5182	Japan Sea Coast (Korea)	Kima Database	http://data.geo-kima.org/Place/5182			https://viaf.org/viaf/315138931
5183	Perrats Cave (France)	Kima Database	http://data.geo-kima.org/Place/5183	FR		https://viaf.org/viaf/315139006
5184	Calvert Site (Ont.)	Kima Database	http://data.geo-kima.org/Place/5184	US		https://viaf.org/viaf/315138905
5185	Fort Mims (Ala.)	Kima Database	http://data.geo-kima.org/Place/5185	US		https://viaf.org/viaf/315139051
5186	Persian Gulf Coast (Iran)	Kima Database	http://data.geo-kima.org/Place/5186	IR		https://viaf.org/viaf/315140503
5187	Parkhill Site (Ont.)	Kima Database	http://data.geo-kima.org/Place/5187	US	Parkhill Early Paleo Indian Site	https://viaf.org/viaf/315140584
5189	Olbasa (Extinct city)	Kima Database	http://data.geo-kima.org/Place/5189		Diocaesarea Olba	https://viaf.org/viaf/315170310
5190	Kibyra (Extinct city)	Kima Database	http://data.geo-kima.org/Place/5190			https://viaf.org/viaf/315170311
5191	Chaguite Site (Guatemala)	Kima Database	http://data.geo-kima.org/Place/5191	GT		https://viaf.org/viaf/315140189
5194	Cerro de la Encina Site (Spain)	Kima Database	http://data.geo-kima.org/Place/5194	ES		https://viaf.org/viaf/315140483
5195	Medicine Creek Valley (Neb.)	Kima Database	http://data.geo-kima.org/Place/5195	US		https://viaf.org/viaf/241228736
5197	Marco Gonzalez Site (Belize)	Kima Database	http://data.geo-kima.org/Place/5197	BZ		https://viaf.org/viaf/315140649
5199	Interstate 35	Kima Database	http://data.geo-kima.org/Place/5199		I 35	https://viaf.org/viaf/315140197
5200	Vesta (Asteroid)	Kima Database	http://data.geo-kima.org/Place/5200			https://viaf.org/viaf/313307652
5202	Via Claudia Augusta	Kima Database	http://data.geo-kima.org/Place/5202			https://viaf.org/viaf/198829782
5203	Area sacra di Largo Argentina (Rome, Italy)	Kima Database	http://data.geo-kima.org/Place/5203	IT		https://viaf.org/viaf/315161169
5204	Nabta Playa Sites (Egypt)	Kima Database	http://data.geo-kima.org/Place/5204	EG		https://viaf.org/viaf/315140356
5206	Gawra, Tepe (Iraq)	Kima Database	http://data.geo-kima.org/Place/5206	IQ	Gawra, Tepe	https://viaf.org/viaf/315150455
5207	Jawa, Tall (Amman, Jordan)	Kima Database	http://data.geo-kima.org/Place/5207	JO	Jawa, Tall;Tall Jawa	https://viaf.org/viaf/315150470
5210	Dumbarton Oaks Gardens (Washington, D.C.)	Kima Database	http://data.geo-kima.org/Place/5210	US		https://viaf.org/viaf/315148288
5211	Oman Mountains (Oman and United Arab Emirates)	Kima Database	http://data.geo-kima.org/Place/5211		Al Ḥadjar	https://viaf.org/viaf/315145419
5216	Seahenge Site (England)	Kima Database	http://data.geo-kima.org/Place/5216	GB		https://viaf.org/viaf/315140282
5218	Tulūl al-Thalāthāt Site (Iraq)	Kima Database	http://data.geo-kima.org/Place/5218	IQ	Telul eth Thalathat Site;Tulūl al Thalāthāt Site	https://viaf.org/viaf/315140255
5219	United States Highway 12	Kima Database	http://data.geo-kima.org/Place/5219			https://viaf.org/viaf/315528845
5222	Liburnija (Croatia)	Kima Database	http://data.geo-kima.org/Place/5222	HR		https://viaf.org/viaf/315140065
5224	Geva' ha-Filipit (Extinct city) (Israel)	Kima Database	http://data.geo-kima.org/Place/5224	IL	Geva' ha Filipit	https://viaf.org/viaf/315140110
5226	France, Southeast	Kima Database	http://data.geo-kima.org/Place/5226		France, Southeast;Sud est	https://viaf.org/viaf/315160421
5228	Millstone River Valley (N.J.)	Kima Database	http://data.geo-kima.org/Place/5228	US		https://viaf.org/viaf/315140132
5230	Windmill Hill Site (England)	Kima Database	http://data.geo-kima.org/Place/5230	GB		https://viaf.org/viaf/315140031
5232	Nagʻ el-Scheima Site (Egypt)	Kima Database	http://data.geo-kima.org/Place/5232	EG	Nagʻ el Scheima Site;Najʻ al Shaymā Site	https://viaf.org/viaf/247238857
5234	Dhrāʻ el-Khān Site (Jordan)	Kima Database	http://data.geo-kima.org/Place/5234	JO	Dhirāʻ al Khān Site;Dhrāʻ el Khān Site	https://viaf.org/viaf/315139953
5236	Murgab Delta (Turkmenistan)	Kima Database	http://data.geo-kima.org/Place/5236	TM		https://viaf.org/viaf/315140138
5237	Orange Lake (Alachua County, Fla.)	Kima Database	http://data.geo-kima.org/Place/5237	US		https://viaf.org/viaf/315530111
5239	Tepalcatepec River Valley (Mexico)	Kima Database	http://data.geo-kima.org/Place/5239	MX		https://viaf.org/viaf/315140118
5240	Hen Domen Site (Wales)	Kima Database	http://data.geo-kima.org/Place/5240	GB		https://viaf.org/viaf/315140095
5241	Hollow Water Reserve (Man.)	Kima Database	http://data.geo-kima.org/Place/5241	CA	Hollow Water Reserve	https://viaf.org/viaf/315140071
5242	Chama Valley (Colo. and N.M.)	Kima Database	http://data.geo-kima.org/Place/5242	US		https://viaf.org/viaf/315145432
5243	Picola Site (Santa Pola, Spain)	Kima Database	http://data.geo-kima.org/Place/5243	ES		https://viaf.org/viaf/315148279
5245	Baynun (Extinct city)	Kima Database	http://data.geo-kima.org/Place/5245			https://viaf.org/viaf/315170298
5247	Rekem Site (Belgium)	Kima Database	http://data.geo-kima.org/Place/5247	BE		https://viaf.org/viaf/315140149
5248	Mleiha Site (United Arab Emirates)	Kima Database	http://data.geo-kima.org/Place/5248	AE		https://viaf.org/viaf/315139954
5249	Dalit Site (Israel)	Kima Database	http://data.geo-kima.org/Place/5249	IL	Khirbet Ras ed Daliyya Site;Ras ed Daliya;Ras el Aqra	https://viaf.org/viaf/315138721
5250	Twenty-fifth Street (Ogden, Utah)	Kima Database	http://data.geo-kima.org/Place/5250	US	25th Street;Twenty fifth Street;Twenty-fifth Street;Two Bit Street;Two-Bit Street	https://viaf.org/viaf/315148761
5251	Stadtgarten (Stuttgart, Germany)	Kima Database	http://data.geo-kima.org/Place/5251	DE	Stadtgarten;Stuttgarter Stadtgarten	https://viaf.org/viaf/315148786
5252	Bani Surmah Site (Iran)	Kima Database	http://data.geo-kima.org/Place/5252	IR		https://viaf.org/viaf/315143592
5253	Villa Borghese (Rome, Italy : Park)	Kima Database	http://data.geo-kima.org/Place/5253			https://viaf.org/viaf/315161760
5254	Hindu Kush-Himalayan Region	Kima Database	http://data.geo-kima.org/Place/5254		Hindu Kush Himalayan Region;Hindu Kush Himalayas	https://viaf.org/viaf/315143621
5256	Durobrivae (Extinct city)	Kima Database	http://data.geo-kima.org/Place/5256			https://viaf.org/viaf/315170406
5257	Valldigna Region (Spain)	Kima Database	http://data.geo-kima.org/Place/5257	ES		https://viaf.org/viaf/315161972
5258	Torre Sabea Site (Italy)	Kima Database	http://data.geo-kima.org/Place/5258	IT		https://viaf.org/viaf/315143703
5259	Musarna (Extinct city)	Kima Database	http://data.geo-kima.org/Place/5259			https://viaf.org/viaf/315170401
5263	Great Lakes Region (Africa)	Kima Database	http://data.geo-kima.org/Place/5263			https://viaf.org/viaf/315143778
5273	Er Lake (China)	Kima Database	http://data.geo-kima.org/Place/5273	CN	Ta li Lake	https://viaf.org/viaf/315143816
5275	Molina de Aragón Region (Spain)	Kima Database	http://data.geo-kima.org/Place/5275	ES		https://viaf.org/viaf/160216042
5278	Ventana Cave (Ariz.)	Kima Database	http://data.geo-kima.org/Place/5278	US		https://viaf.org/viaf/315143908
5279	Independence Square (Philadelphia, Pa.)	Kima Database	http://data.geo-kima.org/Place/5279	US		https://viaf.org/viaf/315149177
5280	Udayagiri Site (India)	Kima Database	http://data.geo-kima.org/Place/5280	IN		https://viaf.org/viaf/315143899
5283	Buzz-Cut Dune Site (Utah)	Kima Database	http://data.geo-kima.org/Place/5283	US	Buzz Cut Dune Site	https://viaf.org/viaf/315143051
5284	San Jacinto 1 Site (Colombia)	Kima Database	http://data.geo-kima.org/Place/5284	CO		https://viaf.org/viaf/315143089
5286	Cheb Region (Czech Republic)	Kima Database	http://data.geo-kima.org/Place/5286	CZ		https://viaf.org/viaf/315143241
5287	Elkab (Extinct city)	Kima Database	http://data.geo-kima.org/Place/5287		El Kab	https://viaf.org/viaf/315170393
5288	Asea Valley (Greece)	Kima Database	http://data.geo-kima.org/Place/5288	GR		https://viaf.org/viaf/315143283
5289	Biesterfeldt Site (N.D.)	Kima Database	http://data.geo-kima.org/Place/5289	US		https://viaf.org/viaf/315143331
5290	Raqit Site (Israel)	Kima Database	http://data.geo-kima.org/Place/5290	IL	Tell el Raquit	https://viaf.org/viaf/315143443
5291	Onglais Site (Acquigny, France)	Kima Database	http://data.geo-kima.org/Place/5291	FR		https://viaf.org/viaf/315149164
5292	Upper Karkur Site (Israel)	Kima Database	http://data.geo-kima.org/Place/5292	IL		https://viaf.org/viaf/235741162
5295	Zahrat adh-Dhraʻ 2 Site (Jordan)	Kima Database	http://data.geo-kima.org/Place/5295	JO	Zahrat adh Dhraʻ 2 Site	https://viaf.org/viaf/315143846
5296	Møllegabet II Site (Denmark)	Kima Database	http://data.geo-kima.org/Place/5296	DK		https://viaf.org/viaf/315143512
5299	Meged Rockshelter (Israel)	Kima Database	http://data.geo-kima.org/Place/5299	IL		https://viaf.org/viaf/315143418
5301	Avroman Region (Iran and Iraq)	Kima Database	http://data.geo-kima.org/Place/5301			https://viaf.org/viaf/315145599
5302	Sand Cave (Ky.)	Kima Database	http://data.geo-kima.org/Place/5302	US		https://viaf.org/viaf/315143434
5305	Giricano (Extinct city)	Kima Database	http://data.geo-kima.org/Place/5305		Dunnu Ša Uzibi	https://viaf.org/viaf/315170389
5306	Lajā Lava Area (Syria)	Kima Database	http://data.geo-kima.org/Place/5306	SY		https://viaf.org/viaf/315163177
5307	Lazovka Site (Russia)	Kima Database	http://data.geo-kima.org/Place/5307	RU		https://viaf.org/viaf/315143505
5309	Kickapoo River Valley (Wis.)	Kima Database	http://data.geo-kima.org/Place/5309	US		https://viaf.org/viaf/315143523
5310	Suyanggae Site (Korea)	Kima Database	http://data.geo-kima.org/Place/5310			https://viaf.org/viaf/315160253
5312	Joyanca Site (Guatemala)	Kima Database	http://data.geo-kima.org/Place/5312	GT		https://viaf.org/viaf/315143986
5313	Grant Park (Chicago, Ill.)	Kima Database	http://data.geo-kima.org/Place/5313	US		https://viaf.org/viaf/305915135
5317	Yeha Site (Ethiopia)	Kima Database	http://data.geo-kima.org/Place/5317	ET		https://viaf.org/viaf/315162542
5318	Yemen, North	Kima Database	http://data.geo-kima.org/Place/5318		Yemen, North	https://viaf.org/viaf/7711148574325924430002
5319	Yemen, South	Kima Database	http://data.geo-kima.org/Place/5319		Yemen, South	https://viaf.org/viaf/173743391
5320	Pacific and Mountain States	Kima Database	http://data.geo-kima.org/Place/5320			https://viaf.org/viaf/315169231
5322	Metropolitan Tract (Seattle, Wash.)	Kima Database	http://data.geo-kima.org/Place/5322	US		https://viaf.org/viaf/316600588
5324	Molstad Village Site (S.D.)	Kima Database	http://data.geo-kima.org/Place/5324	US		https://viaf.org/viaf/315162640
5325	Kbor Klib Site (Tunisia)	Kima Database	http://data.geo-kima.org/Place/5325	TN	Kobeur el Koulib Site	https://viaf.org/viaf/315163141
5326	Chagar Bazar, Tall (Syria)	Kima Database	http://data.geo-kima.org/Place/5326	SY	Chagar Bazar, Tall;Tall Chagar Bazar;Tell Chagar Bazar	https://viaf.org/viaf/315169265
5329	Jebel Abu Thawwab Site (Jordan)	Kima Database	http://data.geo-kima.org/Place/5329	JO		https://viaf.org/viaf/315162794
5331	Turkish Straits (Turkey)	Kima Database	http://data.geo-kima.org/Place/5331	TR		https://viaf.org/viaf/315162754
5332	Orontes River Valley	Kima Database	http://data.geo-kima.org/Place/5332			https://viaf.org/viaf/315590427
5333	Cabecico del Tesoro Site (Spain)	Kima Database	http://data.geo-kima.org/Place/5333	ES		https://viaf.org/viaf/315162797
5336	Rukeis, Tell (Jordan)	Kima Database	http://data.geo-kima.org/Place/5336	JO	Rukeis, Tell;Tell Rukeis	https://viaf.org/viaf/315169272
5339	Leonard P. Zakim Bunker Hill Bridge (Boston, Mass.)	Kima Database	http://data.geo-kima.org/Place/5339	US		https://viaf.org/viaf/315170799
5340	Great Southern Region (W.A.)	Kima Database	http://data.geo-kima.org/Place/5340	AU		https://viaf.org/viaf/315169679
5345	Smakkerup Huse Site (Denmark)	Kima Database	http://data.geo-kima.org/Place/5345	DK		https://viaf.org/viaf/315162831
5346	Lauca River (Bolivia and Chile)	Kima Database	http://data.geo-kima.org/Place/5346			https://viaf.org/viaf/315169018
5349	Gypsy Joint Site (Mo.)	Kima Database	http://data.geo-kima.org/Place/5349	US		https://viaf.org/viaf/315143974
5351	Hočevarica Site (Slovenia)	Kima Database	http://data.geo-kima.org/Place/5351	SI		https://viaf.org/viaf/315143975
5352	Blanca Site (Guatemala)	Kima Database	http://data.geo-kima.org/Place/5352	GT		https://viaf.org/viaf/315162304
5354	Magdalenska Gora Site (Slovenia)	Kima Database	http://data.geo-kima.org/Place/5354	SI		https://viaf.org/viaf/315162810
5355	Oyster Pond (Falmouth, Mass.)	Kima Database	http://data.geo-kima.org/Place/5355	US		https://viaf.org/viaf/315170804
5357	Saint Croix River Valley (Me. and N.B.)	Kima Database	http://data.geo-kima.org/Place/5357			https://viaf.org/viaf/315145622
5359	Two Teeth Site (S.D.)	Kima Database	http://data.geo-kima.org/Place/5359	US		https://viaf.org/viaf/315162314
5360	Alaska, Southwest	Kima Database	http://data.geo-kima.org/Place/5360		Alaska, Southwest	https://viaf.org/viaf/315161992
5361	ʻAbr, Tall al- (Syria)	Kima Database	http://data.geo-kima.org/Place/5361	SY	Tall al ʻAbr;Tall al-ʻAbr;Tell al ʻAbr;Tell al-ʻAbr;ʻAbr, Tall al-	https://viaf.org/viaf/244770865
5363	Bloedel Reserve (Wash.)	Kima Database	http://data.geo-kima.org/Place/5363	US	Bloedel Reserve	https://viaf.org/viaf/147923128
5367	Lower Murray River (S. Aust.)	Kima Database	http://data.geo-kima.org/Place/5367	AU		https://viaf.org/viaf/315143944
5368	Arnapik Site (Nunavut)	Kima Database	http://data.geo-kima.org/Place/5368			https://viaf.org/viaf/315162656
5370	Tyara Site (Nunavut)	Kima Database	http://data.geo-kima.org/Place/5370			https://viaf.org/viaf/315162530
5371	Folsom Site (N.M.)	Kima Database	http://data.geo-kima.org/Place/5371	US		https://viaf.org/viaf/315162403
5372	Tanna Island (Vanuatu)	Kima Database	http://data.geo-kima.org/Place/5372	VU	Aipere Island;Ipari Island;Tanna Island	https://viaf.org/viaf/315162443
5375	Te'o Site (Israel)	Kima Database	http://data.geo-kima.org/Place/5375	IL		https://viaf.org/viaf/315143348
5377	Judengasse (Frankfurt am Main, Germany)	Kima Database	http://data.geo-kima.org/Place/5377	DE		https://viaf.org/viaf/316600376
5378	Hogup Cave (Utah)	Kima Database	http://data.geo-kima.org/Place/5378	US		https://viaf.org/viaf/315142364
5379	Vokiečių gatvė (Vilnius, Lithuania)	Kima Database	http://data.geo-kima.org/Place/5379	LT		https://viaf.org/viaf/315148919
5382	Rouj Basin (Syria)	Kima Database	http://data.geo-kima.org/Place/5382	SY		https://viaf.org/viaf/315142463
5383	Yin'am Site (Israel)	Kima Database	http://data.geo-kima.org/Place/5383	IL		https://viaf.org/viaf/315142577
5387	Baza Region (Spain)	Kima Database	http://data.geo-kima.org/Place/5387	ES		https://viaf.org/viaf/315143072
5388	Kom el-Nana Site (Egypt)	Kima Database	http://data.geo-kima.org/Place/5388	EG	Kom el Nana Enclosure;Kom el Nana Site	https://viaf.org/viaf/315142788
5389	North Pacific Region	Kima Database	http://data.geo-kima.org/Place/5389			https://viaf.org/viaf/315142769
5390	Mima Mounds (Wash.)	Kima Database	http://data.geo-kima.org/Place/5390	US	Mima Mounds;Mima Prairie Mounds	https://viaf.org/viaf/315142858
5391	Cahora Bassa Dam (Mozambique)	Kima Database	http://data.geo-kima.org/Place/5391	MZ		https://viaf.org/viaf/315529560
5392	Möhlstrasse (Munich, Germany)	Kima Database	http://data.geo-kima.org/Place/5392	DE		https://viaf.org/viaf/315148968
5395	Bahdīnān (Iraq)	Kima Database	http://data.geo-kima.org/Place/5395	IQ		https://viaf.org/viaf/315143219
5397	Mughān Steppe (Iran)	Kima Database	http://data.geo-kima.org/Place/5397		Dasht e Moghān;Dasht i Mughān	https://viaf.org/viaf/315142743
5398	Çukur Plain (Turkey)	Kima Database	http://data.geo-kima.org/Place/5398	TR		https://viaf.org/viaf/315142717
5399	Letters, Cave of the (Israel)	Kima Database	http://data.geo-kima.org/Place/5399	IL	Letters, Cave of the;Meʻarat ha igrot	https://viaf.org/viaf/315150698
5401	Gilat Site (Israel)	Kima Database	http://data.geo-kima.org/Place/5401	IL		https://viaf.org/viaf/315142784
5402	Dengjiawan Site (China)	Kima Database	http://data.geo-kima.org/Place/5402	CN		https://viaf.org/viaf/315142599
5405	Titicaca Island (Bolivia)	Kima Database	http://data.geo-kima.org/Place/5405			https://viaf.org/viaf/315142614
5406	Tehuantepec Canal (Mexico)	Kima Database	http://data.geo-kima.org/Place/5406	MX	Tehuantepec Canal	https://viaf.org/viaf/315142315
5407	Tremough (England)	Kima Database	http://data.geo-kima.org/Place/5407	GB		https://viaf.org/viaf/315142305
5408	Busayra Site (Bușayrā, Jordan)	Kima Database	http://data.geo-kima.org/Place/5408	JO		https://viaf.org/viaf/315160446
5409	Pepuza (Extinct city)	Kima Database	http://data.geo-kima.org/Place/5409			https://viaf.org/viaf/315170353
5410	Tymion (Extinct city)	Kima Database	http://data.geo-kima.org/Place/5410			https://viaf.org/viaf/315170354
5411	Mahgar Dendera Site (Egypt)	Kima Database	http://data.geo-kima.org/Place/5411	EG		https://viaf.org/viaf/315141853
5413	Pabbar River Valley (India)	Kima Database	http://data.geo-kima.org/Place/5413	IN		https://viaf.org/viaf/315141899
